1-unif,1-expo,1-lor,2-unif,2-expo,2-lor,10-unif,10-expo,10-lor,100-unif,100-expo,100-lor
0.527586,0.749899,0.0868805,0.409169,0.546725,-0.342511,0.604946,1.33599,6.78883,0.511145,1.02992,0.775503
0.784603,1.53527,1.24502,0.661965,1.15517,0.6846,0.407316,0.678284,-1.25847,0.515345,1.09378,133.781
0.290752,0.34355,-0.771902,0.232112,0.267035,-1.21074,0.446917,0.689405,-0.422665,0.467316,0.904242,-1.02945
0.539327,0.775068,0.124183,0.757048,2.22736,6.35664,0.590164,0.992147,0.340088,0.515201,0.992545,0.125935
0.173471,0.190521,-1.64958,0.251936,0.295798,-1.11964,0.317374,0.445868,-1.41114,0.492892,0.937316,-0.381887
0.974768,3.67966,12.5891,0.618177,1.99145,5.82968,0.482281,1.21012,1.2213,0.508895,0.972752,0.183667
0.3304,0.401075,-0.589703,0.513638,0.797343,0.0609732,0.444828,0.667494,-0.253885,0.559853,1.33054,21.5862
0.261585,0.30325,-0.929734,0.50444,0.83939,0.0267047,0.487753,0.789624,0.00790421,0.5419,1.29568,2.30962
0.696875,1.19361,0.711649,0.726747,1.30337,0.877061,0.603688,1.05687,0.342794,0.448984,0.861704,3.76813
0.747294,1.37553,0.983143,0.391302,0.705739,-3.99733,0.544246,0.917846,-0.0131026,0.533229,1.14394,54.9386
0.756618,1.41312,1.04247,0.438353,0.770528,-0.740611,0.585814,1.30198,6.72363,0.479642,0.96191,-0.680603
0.0353097,0.0359482,-8.9778,0.430742,0.892822,-3.66618,0.409332,0.688113,-1.24091,0.51337,1.05332,0.0497401
0.120087,0.127932,-2.52369,0.268628,0.333896,-1.39498,0.473208,0.735717,-0.328456,0.499157,0.981538,0.404699
0.826173,1.7497,1.64544,0.831506,1.78136,1.7112,0.608169,1.04171,0.410067,0.485944,0.976195,-2.84525
0.417169,0.539859,-0.266257,0.42778,0.558404,-0.231131,0.362342,0.524409,-1.20544,0.466806,0.901412,-2.47777
0.836838,1.81301,1.77696,0.642349,1.20348,0.805834,0.38967,0.847143,-0.686667,0.502727,0.979588,0.327245
0.438391,0.576949,-0.196005,0.582299,0.936166,0.332327,0.497309,0.82063,0.00954485,0.509777,1.04007,0.327998
0.447859,0.593951,-0.165288,0.601637,1.00107,0.434666,0.479159,0.778614,-0.0615661,0.501485,1.06153,1.65586
0.726207,1.29538,0.860659,0.671029,1.12605,0.620792,0.570272,0.982562,0.22561,0.489011,0.939651,0.417627
0.755416,1.40819,1.03462,0.749528,1.38468,0.997717,0.544529,0.918969,-0.0113424,0.485831,0.947145,-6.87718
0.615851,0.956724,0.380925,0.365531,0.539565,-1.1301,0.534499,1.18857,6.51519,0.489087,0.932643,0.181232
0.74364,1.36117,0.960815,0.540795,0.886793,0.201322,0.425655,0.706649,-0.482113,0.456316,0.939607,0.621478
0.115211,0.122406,-2.64113,0.133464,0.143474,-2.28892,0.507356,0.784832,-0.0882206,0.49797,1.01272,-1.6088
0.33795,0.412414,-0.55817,0.650574,1.85732,4.02632,0.567328,0.920831,0.219097,0.424506,0.748387,0.861449
0.151717,0.164541,-1.93671,0.471536,0.865832,-0.31806,0.389643,0.587597,-1.11078,0.490348,0.916542,-7.73246
0.963199,3.30222,8.61081,0.57144,1.75014,3.51579,0.349818,0.723523,-0.883989,0.538796,1.10053,-29.5698
0.791355,1.56712,1.30059,0.838803,1.87044,1.98938,0.466041,0.77637,-0.210761,0.492344,0.93853,-0.313588
0.179682,0.198063,-1.57923,0.125592,0.136125,-2.97792,0.482238,0.784353,-0.0517546,0.534247,1.06865,1.27332
0.88625,2.17375,2.67818,0.703951,1.45558,1.37315,0.554479,0.93702,0.161327,0.484622,0.959744,0.320017
0.0715024,0.0741874,-4.37661,0.0855347,0.0895335,-3.7343,0.561467,1.03691,0.300553,0.501619,1.0062,2.81149
0.521651,0.737415,0.0681243,0.482407,0.661448,-0.0561793,0.511514,1.14168,6.43967,0.510527,0.987548,0.101695
0.0995669,0.104879,-3.09199,0.140224,0.152203,-2.32907,0.444953,0.846398,-0.0825981,0.463291,0.914845,-0.110442
0.443162,0.585482,-0.180483,0.345385,0.43499,-0.597814,0.523335,0.804751,0.090487,0.501963,0.94801,0.900633
0.180881,0.199526,-1.56615,0.172537,0.189442,-1.66485,0.559765,0.910015,0.182372,0.538547,1.20439,7.75567
0.247608,0.284497,-1.01515,0.193811,0.217669,-1.57,0.407582,0.611356,-0.975777,0.565528,1.25527,21.1346
0.164194,0.179359,-1.76355,0.379823,0.542172,-0.727178,0.325245,0.5197,-1.66367,0.496896,0.979538,-2.79104
0.140015,0.15084,-2.12485,0.281571,0.350487,-1.18558,0.427122,0.671102,-0.37256,0.536026,1.12281,0.0123514
0.595452,0.904985,0.309195,0.594055,0.901545,0.304401,0.520233,0.846562,0.125126,0.471805,0.859767,-0.785675
0.423127,0.550134,-0.24631,0.539571,0.808644,0.143625,0.508133,0.7746,-0.131234,0.46635,0.911874,0.0701688
0.592659,0.898105,0.299608,0.660929,1.10224,0.588381,0.625942,1.15546,0.81898,0.484195,0.896538,-2.03743
0.656014,1.06716,0.533559,0.461453,0.688808,-0.182783,0.512784,1.14437,6.44369,0.490192,1.00281,-0.684755
0.729199,1.30637,0.877155,0.623183,1.01723,0.465569,0.486387,0.908046,0.230973,0.47818,0.926562,-2.22802
0.266892,0.310462,-0.899126,0.485201,0.763102,-0.0777992,0.531202,0.819982,0.115404,0.509356,1.04063,-0.517405
0.517167,0.728084,0.0539833,0.665541,1.20482,0.782543,0.563487,0.914666,0.216631,0.513333,1.03152,0.469717
0.70351,1.21574,0.743527,0.72418,1.29082,0.855841,0.478031,0.886783,-0.214669,0.487312,0.933947,-2.70815
0.813915,1.68155,1.5111,0.651445,1.17644,0.738227,0.332058,0.528202,-1.59909,0.455715,0.910951,-0.997094
0.74485,1.3659,0.968154,0.640317,1.06665,0.540523,0.417705,0.660711,-0.849605,0.538654,1.19886,4.66362
0.488975,0.671337,-0.0346492,0.674302,1.3174,1.04203,0.521763,0.850415,0.130474,0.530557,1.05019,0.503231
0.535783,0.767403,0.112891,0.552925,0.805764,0.168319,0.547306,0.888249,0.0454835,0.470281,0.907256,-0.497414
0.859629,1.96347,2.1187,0.566961,1.14204,0.630386,0.592606,1.09566,0.694693,0.49269,0.976393,0.982709
0.570066,0.844125,0.223746,0.598379,0.914739,0.322101,0.470966,1.06481,6.28239,0.492385,1.00854,0.979612
0.274293,0.320609,-0.857931,0.490872,0.774867,-0.0474968,0.453118,0.827912,0.109549,0.50639,1.10307,1.06219
0.626692,0.985353,0.420457,0.440266,0.639083,-0.277854,0.570701,0.897372,0.261065,0.513375,1.12049,1.01031
0.707452,1.22913,0.762937,0.411796,0.676291,-0.927556,0.60493,1.11009,0.669401,0.538917,1.05914,-0.309014
0.253839,0.292814,-0.976165,0.237257,0.27107,-1.08988,0.480359,0.894959,-0.202639,0.514115,1.04361,0.137418
0.116139,0.123456,-2.61805,0.498687,1.12703,-0.0317096,0.292095,0.413539,-1.7778,0.45132,0.848961,-1.53286
0.220674,0.249326,-1.20359,0.159182,0.176062,-2.1795,0.400439,0.609029,-0.923344,0.487341,0.980957,0.452532
0.881235,2.13061,2.55463,0.66618,1.36525,1.19993,0.535337,0.88129,0.175257,0.497656,0.923194,-0.317247
0.0976901,0.102797,-3.15541,0.435905,0.795273,-0.995551,0.538354,0.870615,0.0171497,0.53365,1.02049,0.438707
0.451125,0.599885,-0.154762,0.314069,0.39735,-0.881842,0.515408,0.908486,0.128889,0.517783,1.07653,4.21566
0.77412,1.48775,1.16431,0.747428,1.38167,0.997743,0.438081,1.008,6.15433,0.523574,1.04937,-0.108608
0.177013,0.194815,-1.60892,0.457699,0.76785,-0.339678,0.442505,0.814262,0.023999,0.534584,1.03412,-0.339899
0.720736,1.2756,0.831173,0.533943,0.851003,0.15516,0.531805,0.825982,0.110994,0.564086,1.21965,1.83393
0.738386,1.34088,0.929564,0.430947,0.736356,-0.758518,0.567396,1.02754,0.534857,0.516653,1.05869,0.213058
0.347151,0.426409,-0.520852,0.382372,0.483497,-0.392843,0.469941,0.881889,-0.301799,0.499697,1.01764,0.878006
0.123507,0.131827,-2.4466,0.173804,0.19278,-1.81208,0.295517,0.417488,-1.7117,0.517277,1.13303,1.19201
0.417593,0.540585,-0.264834,0.543976,0.825168,0.164044,0.473417,0.884572,-0.16579,0.492703,1.01898,-0.231658
0.224101,0.253733,-1.17757,0.320844,0.397155,-0.721209,0.508087,0.762067,-0.0446507,0.455549,0.822781,-0.142743
0.670359,1.10975,0.592923,0.530723,0.802915,0.118375,0.569283,0.912589,0.302609,0.52177,0.968355,-3.4036
0.417588,0.540577,-0.26485,0.329051,0.407845,-0.663153,0.563174,1.11271,0.583898,0.501979,1.05024,-1.18616
0.391086,0.496078,-0.356173,0.431816,0.567886,-0.221319,0.367365,0.866157,5.56956,0.449442,0.879792,-0.795095
0.240513,0.275113,-1.06146,0.479562,0.771565,-0.120754,0.459826,0.837894,0.134029,0.512595,1.0958,1.83147
0.472546,0.639693,-0.0864645,0.316562,0.407367,-0.948831,0.524237,0.802003,0.0768907,0.52516,1.11289,-1.35563
0.718611,1.26802,0.819947,0.410867,0.688427,-1.079,0.573623,1.05473,0.580142,0.500443,1.04878,-0.473938
0.160578,0.175041,-1.8112,0.299042,0.375208,-1.00505,0.484493,0.907108,-0.252017,0.531643,1.00381,0.25519
0.103123,0.108837,-2.97794,0.315059,0.428742,-1.44647,0.350293,0.515555,-1.40737,0.460981,0.79747,0.218983
0.437506,0.575375,-0.198892,0.506736,0.716659,0.0221999,0.463712,0.869161,-0.202526,0.520539,0.996413,-0.637443
0.526995,0.748648,0.0850097,0.449849,0.607493,-0.16884,0.519253,0.777604,0.0163819,0.423447,0.776166,-2.85422
0.575966,0.857942,0.243292,0.408636,0.567049,-0.406445,0.549229,0.865067,0.233806,0.466892,0.959625,-0.882313
0.372704,0.466337,-0.422689,0.559319,0.918248,0.276041,0.590751,1.17686,0.679895,0.483669,0.919995,-1.00776
0.241305,0.276155,-1.05618,0.441057,0.650027,-0.291256,0.344729,0.834549,5.42951,0.47404,0.991106,4.08537
0.745934,1.37016,0.974771,0.726701,1.29967,0.868892,0.501266,0.916779,0.293087,0.49298,0.956561,0.271034
0.640809,1.0239,0.473671,0.342091,0.534121,-3.40979,0.485324,0.746744,-0.287292,0.433333,0.85972,-0.848784
0.707467,1.22918,0.763014,0.663863,1.09872,0.579942,0.598251,1.26284,1.40092,0.539701,1.20774,0.498767
0.043374,0.0443428,-7.29325,0.243345,0.315051,-3.73662,0.509788,0.942966,-0.0987525,0.447526,0.797753,-0.456875
0.620259,0.968266,0.396869,0.675853,1.14149,0.6433,0.365479,0.534106,-1.20649,0.534621,1.10998,-0.215942
0.443317,0.585759,-0.179982,0.600928,1.0034,0.43758,0.485119,0.917056,-0.13106,0.470497,0.940735,-1.015
0.731447,1.31471,0.889731,0.601376,0.976026,0.399669,0.472789,0.709178,-0.496037,0.568144,1.20914,-5.91211
0.758538,1.42104,1.05514,0.876851,3.37624,33.4279,0.529556,0.826953,0.169607,0.469132,0.85725,-1.98479
0.471305,0.637344,-0.0903931,0.357196,0.457926,-0.567397,0.613569,1.22208,0.754964,0.496763,0.986188,-0.354269
0.995163,5.33144,65.8007,0.883725,3.40555,33.4757,0.392719,0.934661,5.6185,0.542164,1.15544,1.69089
0.243088,0.278508,-1.0444,0.435657,0.633989,-0.309131,0.472387,0.840853,0.182063,0.535925,1.15183,1.88842
0.772288,1.47967,1.15085,0.723804,1.30229,0.882516,0.452893,0.682406,-0.399677,0.524629,1.00691,-0.0959679
0.628227,0.989471,0.42614,0.367549,0.551247,-1.21978,0.563925,1.18521,1.27916,0.513921,1.00409,0.0847269
0.675321,1.12492,0.614187,0.579751,0.893458,0.282224,0.542093,0.984169,0.585957,0.480471,0.978369,2.50077
0.106871,0.113024,-2.8657,0.323533,0.444988,-1.36937,0.381661,0.589642,-1.12368,0.493809,1.0192,-0.0217782
0.484181,0.661999,-0.0497382,0.575134,0.879438,0.262594,0.463071,0.88369,-0.231774,0.521949,0.99309,0.0546723
0.540194,0.776952,0.12695,0.621716,0.995889,0.434576,0.408684,0.587182,-0.927608,0.506473,1.02046,-0.698982
0.666088,1.09688,0.574927,0.501175,0.753372,0.00489054,0.46472,0.696523,-0.213176,0.49831,0.921988,-1.28833
0.703238,1.21483,0.742202,0.754002,1.42419,1.08142,0.627542,1.25277,0.800373,0.490981,0.967942,-0.21158
0.336262,0.409868,-0.565146,0.444962,0.608272,-0.197475,0.387066,0.680612,-0.449283,0.505957,1.02251,0.410209
0.804766,1.63356,1.42064,0.762071,1.45215,1.1223,0.537821,1.04072,0.586001,0.516199,1.09884,133.791
0.553661,0.806677,0.170197,0.588408,0.8913,0.288819,0.457272,0.703767,-0.361388,0.472207,0.915939,-1.00965
0.719375,1.27074,0.823972,0.384017,0.66031,-2.8333,0.537828,1.13203,1.19225,0.512821,0.988381,0.117492
0.623156,0.975924,0.407442,0.739181,1.45418,1.22602,0.556451,1.04255,0.680924,0.495931,0.941898,-0.366105
0.0486593,0.049883,-6.49057,0.112153,0.121519,-4.0575,0.389949,0.599382,-0.984497,0.502355,0.939824,0.0514661
0.855206,1.93244,2.0446,0.60896,1.19149,0.792206,0.438501,0.844734,-0.334311,0.563527,1.33849,21.5992
0.175646,0.193156,-1.62444,0.462883,0.789963,-0.311846,0.436493,0.680016,-0.784594,0.546544,1.30559,2.32752
0.362715,0.450538,-0.460188,0.303093,0.364777,-0.751035,0.437406,0.636749,-0.305628,0.448206,0.859419,3.76494
0.750119,1.38677,1.00075,0.474326,0.804041,-0.194529,0.599642,1.18649,0.701892,0.531766,1.13937,54.932
0.243472,0.279016,-1.04188,0.352517,0.44905,-0.581613,0.367822,0.655152,-0.598824,0.481829,0.984828,-0.561907
0.198533,0.221312,-1.3898,0.308147,0.381093,-0.827036,0.49021,0.91721,0.38423,0.52242,1.08115,0.192231
0.461563,0.619085,-0.121344,0.575868,0.895413,0.279525,0.428569,0.65411,-0.468469,0.501342,0.984392,0.424378
0.417761,0.540874,-0.264268,0.428037,0.558842,-0.230264,0.54281,1.15158,1.22271,0.482423,0.965125,-2.86252
0.690173,1.17174,0.680393,0.407942,0.653042,-0.859333,0.569035,1.08319,0.739549,0.46618,0.900392,-2.48002
0.438312,0.57681,-0.19626,0.458481,0.614072,-0.131716,0.423005,0.642071,-0.375317,0.500048,0.969873,0.311676
0.12571,0.134343,-2.39906,0.346991,0.487151,-1.09061,0.395051,0.706084,-0.564211,0.507374,1.03651,0.316013
0.47865,0.651334,-0.0671726,0.701723,1.61944,2.0432,0.479262,0.753167,-0.588496,0.505808,1.0768,1.6828
0.568271,0.839958,0.217831,0.477138,0.663864,-0.0782161,0.405544,0.596205,-0.976851,0.490435,0.94699,0.431848
0.924796,2.58755,4.15357,0.93071,2.6731,4.55477,0.554016,1.08261,0.526172,0.483975,0.941498,-6.8853
0.386005,0.487769,-0.374264,0.330505,0.404679,-0.61416,0.422376,0.782844,-0.366544,0.483066,0.923214,-0.0543914
0.936623,2.75866,4.95596,0.599473,1.53145,2.01527,0.542801,1.02397,0.608315,0.450107,0.927305,0.587244
0.275005,0.32159,-0.854055,0.303056,0.361861,-0.720384,0.473878,0.838298,-0.0923799,0.505258,1.03008,-1.56365
0.262323,0.304249,-0.925423,0.489899,0.784117,-0.0557146,0.534144,1.1377,1.19046,0.424139,0.747847,0.859824
0.331107,0.402132,-0.586712,0.366638,0.45829,-0.452057,0.524044,0.993491,0.565197,0.498427,0.94698,-7.63477
0.717474,1.26399,0.813994,0.638555,1.04207,0.501784,0.465802,0.785595,-0.13181,0.534578,1.0753,-29.6546
0.402169,0.514447,-0.317402,0.41248,0.531999,-0.282418,0.387023,0.6973,-1.02017,0.487537,0.92658,-0.333358
0.559635,0.820152,0.189574,0.637947,1.03992,0.49862,0.501978,0.810388,-0.506295,0.536047,1.07113,1.28439
0.42279,0.54955,-0.247433,0.478567,0.656929,-0.0695587,0.44076,0.765318,-0.606975,0.48149,0.946516,0.29557
0.716259,1.25969,0.807667,0.615083,0.990525,0.425693,0.522482,0.917877,0.146623,0.50345,1.0084,2.84554
0.534344,0.764308,0.108316,0.528087,0.751049,0.0885023,0.456183,0.862832,-0.244207,0.507777,0.983006,0.0907989
0.513907,0.721356,0.0437195,0.366006,0.483695,-0.589918,0.482597,0.788843,0.0555064,0.464042,0.915716,-0.0958819
0.52183,0.737789,0.0686889,0.736968,1.88828,3.33231,0.479305,0.84608,-0.0664204,0.499806,0.944736,0.890911
0.218104,0.246034,-1.22355,0.225212,0.255208,-1.17065,0.552249,1.16586,1.26502,0.543555,1.21384,7.77775
0.952106,3.03877,6.59594,0.498975,1.54285,-0.149683,0.578273,1.15994,0.861882,0.565105,1.25472,21.1314
0.23232,0.264382,-1.11775,0.421533,0.603953,-0.377539,0.443088,0.726595,-0.216249,0.497854,0.980755,-2.7828
0.0458437,0.0469278,-6.8953,0.43035,0.866777,-2.68722,0.437003,0.878097,-0.674073,0.53814,1.12563,0.0285618
0.610746,0.943524,0.362673,0.435019,0.621836,-0.290295,0.544405,1.14129,1.45052,0.469513,0.855278,-0.793235
0.814857,1.68663,1.52087,0.526349,0.979113,0.220695,0.40739,0.719694,-0.93015,0.471059,0.928819,0.101553
0.259291,0.300147,-0.943263,0.327901,0.402588,-0.640172,0.518276,0.904055,0.126792,0.486128,0.902976,-2.02786
0.23784,0.271599,-1.07948,0.449862,0.677982,-0.260995,0.457344,0.865357,-0.240501,0.492354,1.01272,-0.66653
0.396511,0.505028,-0.337081,0.664055,1.59369,2.1223,0.434763,0.720328,-0.840111,0.479075,0.930575,-2.22118
0.661884,1.08437,0.557486,0.694334,1.19093,0.710656,0.523413,1.10175,0.781084,0.506921,1.03777,-0.644124
0.931598,2.68236,4.58168,0.67294,1.60864,2.15284,0.545137,1.15716,1.18643,0.517726,1.05558,0.541782
0.726785,1.2975,0.863825,0.649488,1.07329,0.547296,0.508605,0.885562,0.105643,0.481737,0.923368,-2.73584
0.414282,0.534917,-0.275995,0.5195,0.757498,0.0685912,0.433808,0.715183,-0.317816,0.452743,0.901407,-1.01168
0.572192,0.84908,0.230767,0.509227,0.720071,0.0301603,0.482798,0.943482,0.016651,0.541002,1.22414,4.81002
0.624718,0.980078,0.413177,0.356184,0.535905,-1.56308,0.504467,1.07068,1.28647,0.527927,1.04604,0.491944
0.446262,0.591063,-0.170446,0.343735,0.433546,-0.613632,0.346288,0.573827,-1.21644,0.472522,0.913851,-0.487898
0.0876503,0.0917319,-3.53933,0.127905,0.137924,-2.62638,0.569031,1.01964,0.332303,0.488803,0.963125,0.960608
0.241209,0.276029,-1.05682,0.239468,0.273739,-1.06854,0.499932,0.947177,-0.0760466,0.493861,1.01275,0.985522
0.16816,0.184115,-1.71343,0.250133,0.29387,-1.14797,0.467192,0.797408,-0.723252,0.506835,1.1037,1.06437
0.237726,0.271449,-1.08025,0.193694,0.216786,-1.52401,0.51947,1.09071,0.765819,0.5168,1.14543,1.10907
0.332106,0.403625,-0.582504,0.241235,0.283286,-1.26979,0.518861,0.999436,0.786912,0.538628,1.0582,-0.31036
0.149663,0.162122,-1.96776,0.550056,1.58344,2.20209,0.497563,0.851618,0.0575372,0.519549,1.05664,0.160696
0.150364,0.162948,-1.95707,0.379552,0.550665,-0.800757,0.477342,0.851156,-0.0945221,0.454301,0.853075,-1.50944
0.950449,3.00476,6.37195,0.678718,1.76365,3.03557,0.449206,0.885528,-0.115445,0.492402,0.991438,0.473206
0.60874,0.938382,0.355556,0.768766,1.79027,2.37544,0.523859,1.14339,1.40124,0.497706,0.923624,-0.316015
0.406988,0.52254,-0.300818,0.236974,0.295924,-2.49212,0.398633,0.864411,-0.15173,0.534065,1.02096,0.448878
0.928792,2.64215,4.39532,0.63951,1.53664,1.94335,0.565351,1.01569,0.0655725,0.521702,1.08904,4.2358
0.0669598,0.069307,-4.68342,0.356011,0.55256,-2.09664,0.51406,0.96778,-0.00905739,0.51594,1.0346,-0.41709
0.350228,0.431133,-0.508624,0.575445,1.02194,0.436894,0.507965,0.864773,-0.527605,0.534035,1.03348,-0.348567
0.645062,1.03581,0.490137,0.568866,0.857204,0.233553,0.507418,1.07604,0.614663,0.559179,1.20951,1.81428
0.800661,1.61275,1.38241,0.735963,1.36263,0.989592,0.558634,1.08995,0.933233,0.516434,1.05789,0.211849
0.49267,0.678594,-0.0230305,0.406611,0.532534,-0.327612,0.524643,0.889959,0.228794,0.504414,1.03046,0.898848
0.671264,1.1125,0.596771,0.50351,0.760804,0.0147641,0.497639,0.878454,0.0515454,0.52505,1.15481,1.24751
0.320551,0.386473,-0.632193,0.395183,0.510502,-0.363652,0.424439,0.70638,-0.678644,0.497797,1.03974,-0.186187
0.335757,0.409107,-0.567242,0.514556,0.795585,0.0639371,0.51992,1.1338,1.38782,0.459668,0.830351,-0.126413
0.469816,0.634531,-0.0951116,0.317272,0.407264,-0.925894,0.388347,0.848416,-0.19234,0.518435,0.961365,-3.41516
0.693354,1.18206,0.695117,0.674134,1.12301,0.612121,0.502709,0.787481,-0.445484,0.503227,1.05265,-1.18217
0.164728,0.179997,-1.75668,0.124071,0.133548,-2.74248,0.517753,0.971818,0.163853,0.449366,0.879668,-0.795366
0.654914,1.06396,0.529126,0.809899,2.20653,4.7784,0.569797,1.16761,0.532209,0.519742,1.12412,1.91276
0.0834136,0.0870989,-3.72829,0.248469,0.310362,-2.00342,0.520687,1.12285,0.684804,0.526168,1.11501,-1.35242
0.964884,3.34909,9.02768,0.609932,1.82172,4.02925,0.57619,1.30259,2.13149,0.494234,1.03713,-0.513672
0.413525,0.533625,-0.278557,0.532549,0.793975,0.118604,0.574743,1.32833,5.25828,0.530179,1.0022,0.0502526
0.25498,0.294344,-0.969189,0.158668,0.179365,-3.00418,0.504414,0.901529,0.085188,0.469742,0.835106,0.401519
0.651573,1.05433,0.515765,0.515405,0.765566,0.0585312,0.446026,0.744611,-0.603932,0.521694,0.99871,-0.633774
0.0623569,0.0643859,-5.03918,0.331622,0.491449,-2.35559,0.50175,1.10962,1.25432,0.423605,0.776506,-2.85371
0.379237,0.476806,-0.398702,0.550222,0.877044,0.217486,0.406444,0.890171,-0.131563,0.469534,0.969383,-0.86653
0.600887,0.918512,0.328005,0.529014,0.764708,0.096268,0.462017,0.703024,-0.59437,0.483778,0.920172,-1.00736
0.721206,1.27728,0.833674,0.51885,0.828902,0.0917492,0.573829,1.0831,0.425198,0.481292,1.02231,4.1906
0.45714,0.610904,-0.135469,0.410676,0.531898,-0.294983,0.510851,1.06798,-0.000189687,0.491145,0.951124,0.263273
0.316495,0.380521,-0.650176,0.341458,0.418446,-0.548164,0.575052,1.21278,1.09982,0.430847,0.85446,-0.857043
0.364213,0.452891,-0.454498,0.573147,0.988261,0.385256,0.576532,1.31281,2.2294,0.536915,1.20105,0.488862
0.366421,0.456371,-0.446153,0.294627,0.354235,-0.816637,0.594651,1.3698,5.32307,0.448685,0.799045,-0.402223
0.782081,1.52363,1.22501,0.43624,0.809191,-1.10048,0.495027,0.889662,0.00170065,0.537827,1.12858,-0.166684
0.222833,0.2521,-1.18712,0.166507,0.184418,-1.9799,0.450167,0.757264,-0.586169,0.475173,0.959064,-0.978386
0.0903993,0.0947496,-3.42598,0.350717,0.519506,-1.53114,0.5299,1.14532,1.70483,0.561637,1.19683,-5.95957
0.11018,0.116736,-2.77268,0.524408,1.45384,1.17509,0.40129,0.882196,-0.151812,0.464717,0.846854,-2.00182
0.611034,0.944263,0.363695,0.754229,1.61071,1.67934,0.483632,0.781019,-0.472792,0.498001,0.988856,-0.350284
0.938636,2.79094,5.12286,0.877361,2.24211,3.3283,0.537233,0.999257,0.292934,0.537892,1.11052,1.03505
0.897424,2.27715,2.99498,0.632337,1.36741,1.27597,0.518552,1.08328,0.0241263,0.541253,1.164,1.91064
0.816086,1.69329,1.53373,0.817497,1.70102,1.5488,0.625004,1.34401,1.31813,0.523389,1.00257,-0.102448
0.36725,0.45768,-0.443035,0.278502,0.334048,-0.958471,0.579331,1.31732,2.23963,0.509007,0.995668,0.0586677
0.818908,1.70875,1.56386,0.528695,0.990596,0.244374,0.610677,1.39896,5.37608,0.478373,0.973384,2.49354
0.189754,0.210417,-1.47391,0.504017,0.957852,0.0415881,0.417745,0.73823,-3.55494,0.498344,1.02628,0.00879781
0.238483,0.272443,-1.07511,0.315715,0.385792,-0.712354,0.435401,0.739868,-0.883021,0.526175,1.01021,0.0883608
0.81828,1.70529,1.55708,0.621259,1.12867,0.657235,0.601589,1.3005,2.19191,0.508524,1.02637,-0.690542
0.392948,0.49914,-0.349596,0.268384,0.327207,-1.20508,0.453682,0.971062,0.170268,0.49438,0.91421,-1.30272
0.424238,0.552061,-0.242612,0.376451,0.475273,-0.419844,0.489326,0.796847,-0.450878,0.493783,0.996836,-0.0263013
0.14382,0.155274,-2.06056,0.205225,0.232689,-1.48059,0.468212,0.748721,-0.320345,0.507825,1.02581,0.416588
0.328664,0.398486,-0.597077,0.548934,0.932352,0.265747,0.445443,0.873757,-0.448993,0.513295,1.08973,133.777
